age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,pdays_contacted_before,pdays_clean,score
76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,1,9,2,success,-1.7,94.055,-39.8,0.761,4991.6,yes,1,9,0.945
34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,10,2,failure,-1.7,94.027,-38.3,0.9,4991.6,yes,1,10,0.945
36,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,yes,0,-1,0.945
69,retired,married,high.school,no,no,no,cellular,may,wed,1,10,1,success,-1.8,93.876,-40.0,0.697,5008.7,yes,1,10,0.945
23,student,single,professional.course,no,yes,no,cellular,sep,wed,1,8,2,success,-1.1,94.199,-37.5,0.876,4963.6,yes,1,8,0.945
29,admin.,single,university.degree,no,no,yes,cellular,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.945
60,technician,married,basic.4y,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,yes,1,6,0.945
45,management,married,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes,0,-1,0.945
44,technician,married,university.degree,no,yes,no,cellular,may,fri,2,2,1,success,-1.8,93.876,-40.0,0.682,5008.7,yes,1,2,0.945
27,admin.,single,university.degree,no,no,no,cellular,sep,thu,3,3,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes,1,3,0.945
39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,yes,1,3,0.945
23,admin.,single,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.9448498565159763
23,admin.,single,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.9448498565159763
38,technician,married,professional.course,no,no,yes,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes,0,-1,0.9439358401901207
39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,yes,1,3,0.9425
92,retired,married,unknown,no,no,yes,cellular,aug,wed,1,3,4,success,-1.7,94.027,-38.3,0.903,4991.6,yes,1,3,0.9425
19,student,single,basic.4y,no,yes,no,cellular,sep,wed,2,6,3,success,-1.1,94.199,-37.5,0.876,4963.6,yes,1,6,0.9425
52,admin.,married,university.degree,no,yes,yes,cellular,may,thu,1,3,5,success,-1.8,93.876,-40.0,0.677,5008.7,yes,1,3,0.9425
31,technician,single,unknown,no,yes,no,cellular,aug,mon,2,9,3,success,-1.7,94.027,-38.3,0.898,4991.6,yes,1,9,0.9425
37,housemaid,married,university.degree,no,no,no,cellular,oct,thu,2,13,2,success,-1.1,94.601,-49.5,1.025,4963.6,yes,1,13,0.9425
26,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,3,6,2,success,-1.7,94.027,-38.3,0.904,4991.6,yes,1,6,0.9425
67,retired,married,basic.4y,no,no,no,cellular,aug,mon,2,13,1,success,-1.7,94.027,-38.3,0.898,4991.6,yes,1,13,0.9425
20,student,single,high.school,no,yes,no,cellular,nov,wed,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,7,0.9425
60,management,married,unknown,no,yes,no,cellular,may,thu,3,3,5,success,-1.8,93.876,-40.0,0.683,5008.7,yes,1,3,0.9425
61,management,married,university.degree,no,yes,no,cellular,nov,tue,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,7,0.9425
47,management,married,university.degree,no,no,no,cellular,sep,thu,1,17,2,success,-1.1,94.199,-37.5,0.884,4963.6,yes,1,17,0.9425
30,student,single,unknown,no,no,yes,telephone,mar,tue,1,3,2,success,-1.8,93.369,-34.8,0.637,5008.7,yes,1,3,0.9425
30,technician,unknown,university.degree,no,no,no,cellular,mar,mon,2,11,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes,1,11,0.9425
76,retired,married,university.degree,no,yes,no,cellular,aug,thu,2,6,3,success,-1.7,94.027,-38.3,0.899,4991.6,yes,1,6,0.9425
21,student,single,basic.9y,no,no,no,cellular,mar,wed,1,6,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes,1,6,0.9425
25,unemployed,married,high.school,no,yes,no,cellular,mar,wed,2,6,1,success,-1.8,93.369,-34.8,0.651,5008.7,yes,1,6,0.9425
27,admin.,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,yes,0,-1,0.9425
41,admin.,married,university.degree,no,no,no,telephone,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.9425
33,admin.,single,university.degree,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,yes,0,-1,0.9423493448657554
38,admin.,single,high.school,no,yes,yes,cellular,apr,thu,1,13,1,success,-1.8,93.749,-34.6,0.659,5008.7,yes,1,13,0.942215997377877
55,admin.,married,high.school,no,no,no,telephone,jul,wed,1,9,1,success,-1.7,94.215,-40.3,0.802,4991.6,yes,1,9,0.9419972921034241
33,technician,married,professional.course,no,yes,no,cellular,may,fri,4,3,4,success,-1.8,93.876,-40.0,0.684,5008.7,yes,1,3,0.94
65,retired,single,university.degree,no,no,no,cellular,nov,thu,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,3,0.94
57,admin.,divorced,high.school,no,no,no,cellular,sep,tue,1,3,5,success,-1.1,94.199,-37.5,0.877,4963.6,yes,1,3,0.94
52,management,married,university.degree,no,no,no,cellular,may,fri,2,9,1,success,-1.8,93.876,-40.0,0.684,5008.7,yes,1,9,0.94
82,housemaid,married,basic.4y,no,no,no,telephone,sep,tue,3,3,2,success,-1.1,94.199,-37.5,0.877,4963.6,yes,1,3,0.94
38,blue-collar,single,high.school,no,no,no,telephone,mar,tue,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,1,6,0.94
33,services,married,high.school,no,yes,no,cellular,jun,wed,2,12,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes,1,12,0.94
50,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,6,2,success,-1.7,94.027,-38.3,0.904,4991.6,yes,1,6,0.94
36,blue-collar,single,high.school,no,no,no,cellular,jun,wed,1,6,1,success,-1.7,94.055,-39.8,0.739,4991.6,yes,1,6,0.94
19,student,single,basic.6y,no,yes,no,cellular,mar,tue,1,5,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes,1,5,0.94
32,services,single,university.degree,no,yes,no,cellular,sep,thu,1,6,3,success,-1.1,94.199,-37.5,0.884,4963.6,yes,1,6,0.94
41,management,divorced,university.degree,no,no,no,cellular,sep,fri,5,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,yes,1,3,0.94
42,admin.,divorced,university.degree,no,no,no,cellular,sep,wed,1,16,1,success,-1.1,94.199,-37.5,0.886,4963.6,yes,1,16,0.94
28,student,single,basic.9y,no,yes,no,cellular,aug,wed,1,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes,1,0,0.94
41,admin.,divorced,high.school,no,yes,yes,cellular,aug,thu,2,0,2,success,-1.7,94.027,-38.3,0.904,4991.6,yes,1,0,0.94
84,retired,divorced,basic.4y,no,yes,yes,cellular,jul,tue,1,3,2,success,-1.7,94.215,-40.3,0.893,4991.6,yes,1,3,0.9395682788443867
34,technician,single,professional.course,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes,0,-1,0.9394195583583584
27,admin.,single,university.degree,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.637,5008.7,yes,0,-1,0.9391594032242401
35,unemployed,married,university.degree,no,no,no,cellular,oct,thu,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,yes,1,6,0.9375
77,retired,married,unknown,no,yes,no,cellular,nov,fri,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,3,0.9375
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes,0,-1,0.9375
36,management,married,university.degree,no,no,no,cellular,jun,tue,1,3,2,success,-1.7,94.055,-39.8,0.737,4991.6,yes,1,3,0.9375
27,technician,single,university.degree,no,yes,no,cellular,dec,tue,3,10,1,success,-3.0,92.713,-33.0,0.708,5023.5,yes,1,10,0.9375
56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,3,6,1,success,-3.4,92.379,-29.8,0.762,5017.5,yes,1,6,0.9375
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,3,3,success,-1.8,93.369,-34.8,0.646,5008.7,yes,1,3,0.9375
78,retired,married,unknown,no,no,no,cellular,mar,thu,1,6,2,success,-1.8,93.369,-34.8,0.635,5008.7,yes,1,6,0.9375
79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.9375
77,management,married,unknown,no,yes,no,cellular,aug,fri,1,3,6,success,-1.7,94.027,-38.3,0.905,4991.6,yes,1,3,0.9375
41,admin.,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,yes,0,-1,0.9375
59,housemaid,married,basic.4y,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,yes,1,6,0.9375
36,admin.,married,university.degree,no,no,no,cellular,may,tue,4,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,yes,0,-1,0.9375
29,student,single,professional.course,no,no,no,cellular,nov,thu,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,3,0.9375
77,retired,married,university.degree,no,yes,no,cellular,may,wed,1,6,4,success,-1.8,93.876,-40.0,0.682,5008.7,yes,1,6,0.9375
58,admin.,married,high.school,no,yes,no,cellular,may,wed,1,6,1,success,-1.8,93.876,-40.0,0.682,5008.7,yes,1,6,0.9375
24,admin.,single,high.school,no,no,no,cellular,jul,mon,1,14,1,success,-1.7,94.215,-40.3,0.827,4991.6,yes,1,14,0.9375
34,technician,single,professional.course,no,no,no,cellular,mar,fri,3,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes,0,-1,0.9373524118070554
80,retired,divorced,basic.4y,no,no,yes,cellular,jul,thu,2,6,2,success,-1.7,94.215,-40.3,0.899,4991.6,yes,1,6,0.9372204282800816
39,technician,married,professional.course,no,no,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,2,0.9367159404582139
77,retired,married,basic.4y,no,unknown,unknown,cellular,jul,tue,2,3,1,success,-1.7,94.215,-40.3,0.893,4991.6,yes,1,3,0.9365097732690236
29,admin.,single,high.school,no,yes,no,cellular,sep,thu,1,6,2,success,-1.1,94.199,-37.5,0.879,4963.6,yes,1,6,0.935
29,student,single,professional.course,no,yes,yes,cellular,nov,thu,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,7,0.935
56,management,married,basic.6y,no,yes,no,cellular,jun,tue,1,7,2,success,-1.7,94.055,-39.8,0.723,4991.6,yes,1,7,0.935
52,management,married,university.degree,no,yes,no,cellular,aug,thu,3,1,3,success,-1.7,94.027,-38.3,0.899,4991.6,yes,1,1,0.935
84,retired,divorced,unknown,unknown,no,no,cellular,sep,tue,1,3,2,success,-1.1,94.199,-37.5,0.877,4963.6,yes,1,3,0.935
51,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,1,6,4,success,-1.7,94.027,-38.3,0.903,4991.6,yes,1,6,0.935
52,admin.,married,university.degree,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,yes,0,-1,0.935
34,admin.,single,high.school,no,no,no,cellular,sep,thu,1,12,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes,1,12,0.935
80,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,3,0.935
23,student,single,university.degree,no,yes,no,cellular,nov,wed,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.935
35,admin.,married,university.degree,no,no,no,cellular,jun,thu,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.935
73,retired,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes,0,-1,0.935
35,admin.,single,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,yes,0,-1,0.935
31,student,single,university.degree,no,no,no,cellular,aug,tue,4,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes,1,6,0.935
48,management,married,university.degree,no,no,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.74,5017.5,yes,1,6,0.935
45,management,married,unknown,no,yes,no,cellular,apr,tue,3,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes,1,7,0.935
61,management,married,university.degree,no,yes,no,cellular,nov,tue,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.935
37,admin.,single,high.school,no,no,no,cellular,jul,thu,2,7,3,success,-1.7,94.215,-40.3,0.782,4991.6,yes,1,7,0.935
33,admin.,married,university.degree,no,yes,no,telephone,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.935
44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,3,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes,1,0,0.935
37,management,married,university.degree,no,yes,no,cellular,oct,thu,3,3,3,success,-1.1,94.601,-49.5,1.025,4963.6,yes,1,3,0.935
31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes,1,3,0.935
29,services,single,university.degree,no,no,no,cellular,aug,mon,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes,1,6,0.935
37,admin.,single,high.school,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,yes,0,-1,0.935
62,admin.,married,high.school,no,no,no,cellular,oct,tue,1,4,3,success,-1.1,94.601,-49.5,1.037,4963.6,yes,1,4,0.935
27,admin.,married,university.degree,no,no,no,cellular,aug,thu,3,6,1,success,-1.7,94.027,-38.3,0.899,4991.6,yes,1,6,0.935
36,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,7,1,success,-1.7,94.055,-39.8,0.739,4991.6,yes,1,7,0.935
31,admin.,married,university.degree,no,yes,no,cellular,sep,fri,2,13,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes,1,13,0.935
58,admin.,married,university.degree,no,no,no,cellular,sep,thu,4,6,1,success,-1.1,94.199,-37.5,0.878,4963.6,yes,1,6,0.935
26,student,single,high.school,no,no,no,cellular,mar,fri,1,6,3,success,-1.8,93.369,-34.8,0.649,5008.7,yes,1,6,0.9325
33,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes,0,-1,0.9325
92,retired,married,unknown,no,no,yes,cellular,aug,tue,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes,1,3,0.9325
30,technician,married,professional.course,no,yes,no,cellular,oct,mon,1,9,2,success,-1.1,94.601,-49.5,1.032,4963.6,yes,1,9,0.9325
81,unknown,divorced,unknown,unknown,yes,no,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,yes,0,-1,0.9325
41,management,married,unknown,no,no,yes,cellular,nov,fri,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,3,0.9325
32,technician,married,basic.9y,no,no,no,cellular,sep,wed,1,6,5,success,-1.1,94.199,-37.5,0.879,4963.6,yes,1,6,0.9325
33,admin.,married,university.degree,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,yes,1,6,0.9325
34,technician,single,university.degree,no,yes,yes,cellular,mar,thu,3,3,2,success,-1.8,93.369,-34.8,0.654,5008.7,yes,1,3,0.9325
56,retired,married,basic.4y,no,no,no,cellular,dec,thu,1,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes,0,-1,0.9325
45,admin.,married,university.degree,no,no,no,cellular,sep,mon,1,3,2,success,-3.4,92.379,-29.8,0.797,5017.5,yes,1,3,0.9325
56,retired,married,basic.4y,no,yes,no,cellular,jun,wed,2,3,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes,1,3,0.9325
81,unknown,divorced,unknown,unknown,yes,no,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,yes,0,-1,0.9325
31,student,single,unknown,no,unknown,unknown,cellular,sep,wed,2,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,yes,1,6,0.9325
27,technician,single,university.degree,no,yes,no,cellular,dec,tue,3,6,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes,1,6,0.9325
60,admin.,married,unknown,no,no,no,cellular,nov,tue,1,7,2,success,-1.1,94.767,-50.8,1.046,4963.6,yes,1,7,0.9325
41,technician,married,professional.course,no,no,no,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.039,4963.6,yes,1,6,0.9325
83,retired,married,university.degree,no,no,no,telephone,jul,tue,1,12,1,success,-1.7,94.215,-40.3,0.835,4991.6,yes,1,12,0.9325
33,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,3,2,success,-1.8,93.876,-40.0,0.685,5008.7,yes,1,3,0.9325
32,technician,married,professional.course,no,no,no,cellular,oct,wed,1,3,1,success,-1.1,94.601,-49.5,0.959,4963.6,yes,1,3,0.9325
61,blue-collar,married,basic.6y,no,yes,yes,cellular,may,fri,1,3,2,success,-1.8,93.876,-40.0,0.695,5008.7,yes,1,3,0.9325
34,technician,single,professional.course,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes,0,-1,0.9322224312906673
34,technician,single,professional.course,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes,0,-1,0.9322224312906673
36,services,married,university.degree,no,no,yes,cellular,jun,tue,2,3,1,success,-2.9,92.963,-40.8,1.206,5076.2,yes,1,3,0.932219457123434
36,management,single,university.degree,no,yes,no,cellular,jun,wed,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes,1,3,0.9321233474682227
28,student,single,basic.9y,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes,0,-1,0.9317672167906115
57,admin.,married,university.degree,no,unknown,unknown,cellular,oct,wed,2,3,2,success,-1.1,94.601,-49.5,0.959,4963.6,yes,1,3,0.9317097895765691
23,student,single,high.school,no,no,no,telephone,mar,fri,1,3,1,success,-1.8,93.369,-34.8,0.649,5008.7,yes,1,3,0.93
60,self-employed,divorced,university.degree,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.755,5017.5,yes,1,3,0.93
44,technician,married,professional.course,no,yes,no,cellular,sep,tue,1,4,1,success,-3.4,92.379,-29.8,0.755,5017.5,yes,1,4,0.93
35,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,6,3,failure,-1.7,94.027,-38.3,0.9,4991.6,yes,1,6,0.93
40,management,married,university.degree,no,no,no,telephone,jul,fri,2,3,2,success,-1.7,94.215,-40.3,0.896,4991.6,yes,1,3,0.93
56,technician,married,basic.4y,no,no,no,cellular,oct,thu,3,3,1,success,-3.4,92.431,-26.9,0.733,5017.5,yes,1,3,0.93
49,admin.,married,high.school,unknown,no,no,cellular,oct,wed,1,6,3,success,-1.1,94.601,-49.5,0.985,4963.6,yes,1,6,0.93
31,technician,single,university.degree,no,no,no,telephone,oct,thu,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,yes,0,-1,0.93
82,retired,divorced,basic.4y,no,yes,no,cellular,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.93
34,technician,single,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes,0,-1,0.93
35,admin.,married,high.school,no,yes,no,cellular,jul,wed,2,15,1,success,-1.7,94.215,-40.3,0.802,4991.6,yes,1,15,0.93
29,admin.,married,high.school,no,yes,no,cellular,jun,tue,2,13,1,success,-1.7,94.055,-39.8,0.723,4991.6,yes,1,13,0.93
36,blue-collar,single,basic.6y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,yes,0,-1,0.9299230027118958
46,admin.,married,university.degree,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,yes,0,-1,0.9298960342227989
41,admin.,married,university.degree,no,yes,no,cellular,dec,thu,1,999,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes,0,-1,0.929618976166312
34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,0,-1,0.9293389345921438
38,technician,married,professional.course,no,no,yes,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes,0,-1,0.9288537617507074
32,management,single,university.degree,no,yes,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes,0,-1,0.928410222196751
32,management,single,university.degree,no,yes,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes,0,-1,0.928410222196751
27,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.9283951833106251
41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,2,6,3,success,-1.8,93.369,-34.8,0.653,5008.7,yes,1,6,0.9275
25,admin.,single,university.degree,no,no,yes,cellular,nov,mon,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes,1,3,0.9275
53,technician,married,professional.course,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes,1,3,0.9275
64,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,yes,0,-1,0.9275
64,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,yes,0,-1,0.9275
27,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,3,3,success,-1.7,94.027,-38.3,0.905,4991.6,yes,1,3,0.9275
26,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,1,3,3,success,-1.7,94.027,-38.3,0.904,4991.6,yes,1,3,0.9275
31,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes,0,-1,0.9275
69,entrepreneur,married,high.school,no,no,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.9275
30,admin.,single,high.school,no,no,no,cellular,sep,fri,3,6,1,success,-1.1,94.199,-37.5,0.883,4963.6,yes,1,6,0.9275
31,technician,single,university.degree,no,yes,no,telephone,jul,thu,1,6,2,success,-1.7,94.215,-40.3,0.899,4991.6,yes,1,6,0.9275
69,entrepreneur,married,high.school,no,no,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.9275
18,student,single,unknown,no,yes,no,telephone,may,tue,1,3,1,success,-1.8,93.876,-40.0,0.668,5008.7,yes,1,3,0.9275
30,admin.,married,university.degree,no,yes,no,cellular,jun,thu,2,4,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes,1,4,0.9275
42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,yes,0,-1,0.9275
49,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,3,15,1,success,-1.7,94.215,-40.3,0.87,4991.6,yes,1,15,0.9275
28,student,single,university.degree,no,unknown,unknown,cellular,may,fri,3,3,2,success,-1.8,93.876,-40.0,0.695,5008.7,yes,1,3,0.9275
35,technician,single,professional.course,no,yes,no,cellular,jul,tue,1,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,yes,1,6,0.9275
31,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,1,10,1,success,-1.8,93.369,-34.8,0.646,5008.7,yes,1,10,0.9275
42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,yes,0,-1,0.9275
75,retired,divorced,high.school,no,no,no,telephone,apr,tue,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7,yes,1,6,0.9275
34,admin.,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,yes,0,-1,0.9275
45,admin.,married,high.school,no,yes,no,cellular,oct,fri,3,6,1,success,-1.1,94.601,-49.5,1.029,4963.6,yes,1,6,0.9272212780421483
